"","X","Langs","region","dataType","value"
"640",640,"Karok",6059,"speakers",55
"641",641,"Hungarian",6059,"speakers",1034
"642",642,"Arabic",6059,"speakers",18188
"643",643,"Hebrew",6059,"speakers",2171
"644",644,"Amharic",6059,"speakers",965
"645",645,"Chadic",6059,"speakers",30
"646",646,"Cushite",6059,"speakers",100
"647",647,"Swahili",6059,"speakers",685
"648",648,"Bantu",6059,"speakers",185
"649",649,"Kru, Ibo, Yoruba",6059,"speakers",635
"650",650,"African",6059,"speakers",110
"651",651,"Finnish",6059,"speakers",210
"652",652,"Estonian",6059,"speakers",50
"653",653,"Caucasian",6059,"speakers",75
"654",654,"Syriac",6059,"speakers",490
"655",655,"Only English",6061,"speakers",285025
"656",656,"Spanish",6061,"speakers",22685
"657",657,"French",6061,"speakers",1550
"658",658,"French Creole",6061,"speakers",71
"659",659,"Italian",6061,"speakers",877
"660",660,"Portuguese",6061,"speakers",755
"661",661,"German",6061,"speakers",1335
"662",662,"Yiddish",6061,"speakers",24
"663",663,"Dutch",6061,"speakers",265
"664",664,"Swedish",6061,"speakers",135
"665",665,"Danish",6061,"speakers",70
"666",666,"Norwegian",6061,"speakers",75
"667",667,"Greek",6061,"speakers",188
"668",668,"Russian",6061,"speakers",2789
"669",669,"Polish",6061,"speakers",90
"670",670,"Serbocroatian",6061,"speakers",75
"671",671,"Serbian",6061,"speakers",75
"672",672,"Ukrainian",6061,"speakers",590
"673",673,"Czech",6061,"speakers",75
"674",674,"Bulgarian",6061,"speakers",105
"675",675,"Armenian",6061,"speakers",80
"676",676,"Persian",6061,"speakers",1795
"677",677,"Hindi",6061,"speakers",806
"678",678,"Gujarati",6061,"speakers",259
"679",679,"Urdu",6061,"speakers",101
"680",680,"Bengali",6061,"speakers",25
"681",681,"Panjabi",6061,"speakers",1160
"682",682,"Marathi",6061,"speakers",105
"683",683,"Nepali",6061,"speakers",20
"684",684,"Sinhalese",6061,"speakers",45
"685",685,"Romanian",6061,"speakers",560
"686",686,"Irish Gaelic",6061,"speakers",50
"687",687,"Lithuanian",6061,"speakers",35
"688",688,"Pashto",6061,"speakers",75
"689",689,"Chinese",6061,"speakers",1250
"690",690,"Cantonese",6061,"speakers",400
"691",691,"Mandarin",6061,"speakers",275
"692",692,"Formosan",6061,"speakers",80
"693",693,"Japanese",6061,"speakers",807
"694",694,"Korean",6061,"speakers",1172
"695",695,"Mon-Khmer, Cambodian",6061,"speakers",87
"696",696,"Hmong",6061,"speakers",166
"697",697,"Thai",6061,"speakers",207
"698",698,"Laotian",6061,"speakers",43
"699",699,"Vietnamese",6061,"speakers",1316
"700",700,"Kazakh",6061,"speakers",125
"701",701,"Telugu",6061,"speakers",270
"702",702,"Kannada",6061,"speakers",50
"703",703,"Malayalam",6061,"speakers",85
"704",704,"Tamil",6061,"speakers",395
"705",705,"Mien",6061,"speakers",65
"706",706,"Tagalog",6061,"speakers",4353
"707",707,"Indonesian",6061,"speakers",145
"708",708,"Bisayan",6061,"speakers",230
"709",709,"Sebuano",6061,"speakers",100
"710",710,"Ilocano",6061,"speakers",50
"711",711,"Hungarian",6061,"speakers",135
"712",712,"Arabic",6061,"speakers",976
"713",713,"Hebrew",6061,"speakers",77
"714",714,"Finnish",6061,"speakers",75
"715",715,"Syriac",6061,"speakers",95
"716",716,"Only English",6065,"speakers",1243234
"717",717,"Spanish",6065,"speakers",683845
"718",718,"French",6065,"speakers",4955
"719",719,"Patois",6065,"speakers",110
"720",720,"French Creole",6065,"speakers",325
"721",721,"Italian",6065,"speakers",2244
"722",722,"Portuguese",6065,"speakers",1645
"723",723,"German",6065,"speakers",5330
"724",724,"Yiddish",6065,"speakers",224
"725",725,"Dutch",6065,"speakers",1475
"726",726,"Afrikaans",6065,"speakers",270
"727",727,"Frisian",6065,"speakers",25
"728",728,"Swedish",6065,"speakers",280
"729",729,"Danish",6065,"speakers",245
"730",730,"Norwegian",6065,"speakers",235
"731",731,"Greek",6065,"speakers",650
"732",732,"Russian",6065,"speakers",1716
"733",733,"Polish",6065,"speakers",1331
"734",734,"Serbocroatian",6065,"speakers",115
"735",735,"Croatian",6065,"speakers",165
"736",736,"Serbian",6065,"speakers",280
"737",737,"Ukrainian",6065,"speakers",75
"738",738,"Czech",6065,"speakers",75
"739",739,"Slovak",6065,"speakers",65
"740",740,"Bulgarian",6065,"speakers",355
"741",741,"Macedonian",6065,"speakers",45
"742",742,"Slovene",6065,"speakers",10
"743",743,"Armenian",6065,"speakers",899
"744",744,"Persian",6065,"speakers",4085
"745",745,"Hindi",6065,"speakers",3243
"746",746,"Gujarati",6065,"speakers",2045
"747",747,"Urdu",6065,"speakers",2709
"748",748,"India nec3",6065,"speakers",155
"749",749,"Bengali",6065,"speakers",450
"750",750,"Panjabi",6065,"speakers",4005
"751",751,"Marathi",6065,"speakers",355
"752",752,"Nepali",6065,"speakers",115
"753",753,"Sindhi",6065,"speakers",70
"754",754,"Pakistan nec3",6065,"speakers",90
"755",755,"Sinhalese",6065,"speakers",145
"756",756,"Krio",6065,"speakers",120
"757",757,"Pidgin",6065,"speakers",70
"758",758,"Catalonian",6065,"speakers",25
"759",759,"Romanian",6065,"speakers",1585
"760",760,"Irish Gaelic",6065,"speakers",55
"761",761,"Albanian",6065,"speakers",100
"762",762,"Lithuanian",6065,"speakers",120
"763",763,"Latvian",6065,"speakers",30
"764",764,"Pashto",6065,"speakers",75
"765",765,"Kurdish",6065,"speakers",205
"766",766,"Chinese",6065,"speakers",8945
"767",767,"Cantonese",6065,"speakers",2325
"768",768,"Mandarin",6065,"speakers",2710
"769",769,"Formosan",6065,"speakers",780
"770",770,"Japanese",6065,"speakers",2828
"771",771,"Korean",6065,"speakers",9769
"772",772,"Mon-Khmer, Cambodian",6065,"speakers",3279
"773",773,"Hmong",6065,"speakers",1148
"774",774,"Thai",6065,"speakers",2269
"775",775,"Laotian",6065,"speakers",1414
"776",776,"Vietnamese",6065,"speakers",11632
"777",777,"Turkish",6065,"speakers",255
"778",778,"Mongolian",6065,"speakers",85
"779",779,"Dravidian",6065,"speakers",25
"780",780,"Telugu",6065,"speakers",195
"781",781,"Malayalam",6065,"speakers",165
"782",782,"Tamil",6065,"speakers",190
"783",783,"Burmese",6065,"speakers",340
"784",784,"Tagalog",6065,"speakers",30175
"785",785,"Indonesian",6065,"speakers",1190
"786",786,"Bisayan",6065,"speakers",960
"787",787,"Sebuano",6065,"speakers",180
"788",788,"Ilocano",6065,"speakers",435
"789",789,"Pampangan",6065,"speakers",55
"790",790,"Chamorro",6065,"speakers",190
"791",791,"Samoan",6065,"speakers",705
"792",792,"Tongan",6065,"speakers",805
"793",793,"Hawaiian",6065,"speakers",60
"794",794,"Navajo",6065,"speakers",55
"795",795,"Diegueno",6065,"speakers",35
"796",796,"Keres",6065,"speakers",20
"797",797,"Cherokee",6065,"speakers",25
"798",798,"Hopi",6065,"speakers",70
"799",799,"Cahuilla",6065,"speakers",10
"800",800,"Luiseno",6065,"speakers",45
"801",801,"American Indian",6065,"speakers",15
"802",802,"Hungarian",6065,"speakers",714
"803",803,"Arabic",6065,"speakers",8048
"804",804,"Hebrew",6065,"speakers",647
"805",805,"Amharic",6065,"speakers",590
"806",806,"Cushite",6065,"speakers",95
"807",807,"Swahili",6065,"speakers",555
"808",808,"Bantu",6065,"speakers",310
"809",809,"Kru, Ibo, Yoruba",6065,"speakers",1685
"810",810,"African",6065,"speakers",45
"811",811,"Finnish",6065,"speakers",195
"812",812,"Basque",6065,"speakers",65
"813",813,"Syriac",6065,"speakers",395
"814",814,"Only English",6067,"speakers",918792
"815",815,"Spanish",6067,"speakers",175615
"816",816,"French",6067,"speakers",3695
"817",817,"French Creole",6067,"speakers",206
"818",818,"Italian",6067,"speakers",2000
"819",819,"Portuguese",6067,"speakers",2675
"820",820,"German",6067,"speakers",4215
"821",821,"Yiddish",6067,"speakers",12
"822",822,"Dutch",6067,"speakers",705
"823",823,"Afrikaans",6067,"speakers",315
"824",824,"Swedish",6067,"speakers",130
"825",825,"Danish",6067,"speakers",125
"826",826,"Norwegian",6067,"speakers",190
"827",827,"Icelandic",6067,"speakers",50
"828",828,"Greek",6067,"speakers",1118
"829",829,"Russian",6067,"speakers",25318
"830",830,"Polish",6067,"speakers",591
"831",831,"Serbocroatian",6067,"speakers",895
"832",832,"Croatian",6067,"speakers",295
"833",833,"Serbian",6067,"speakers",295
"834",834,"Bielorussian",6067,"speakers",15
"835",835,"Ukrainian",6067,"speakers",10435
"836",836,"Czech",6067,"speakers",150
"837",837,"Slovak",6067,"speakers",30
"838",838,"Bulgarian",6067,"speakers",230
"839",839,"Armenian",6067,"speakers",2280
"840",840,"Persian",6067,"speakers",5663
"841",841,"Hindi",6067,"speakers",13006
"842",842,"Gujarati",6067,"speakers",1011
"843",843,"Urdu",6067,"speakers",2863
"844",844,"India nec3",6067,"speakers",590
"845",845,"Bengali",6067,"speakers",560
"846",846,"Panjabi",6067,"speakers",11675
"847",847,"Marathi",6067,"speakers",300
"848",848,"Oriya",6067,"speakers",85
"849",849,"Nepali",6067,"speakers",570
"850",850,"Sinhalese",6067,"speakers",95
"851",851,"Romany",6067,"speakers",35
"852",852,"Jamaican Creole",6067,"speakers",40
"853",853,"Krio",6067,"speakers",80
"854",854,"Romanian",6067,"speakers",3720
"855",855,"Irish Gaelic",6067,"speakers",85
"856",856,"Albanian",6067,"speakers",60
"857",857,"Latvian",6067,"speakers",40
"858",858,"Pashto",6067,"speakers",805
"859",859,"Chinese",6067,"speakers",19540
"860",860,"Cantonese",6067,"speakers",9320
"861",861,"Mandarin",6067,"speakers",2320
"862",862,"Formosan",6067,"speakers",325
"863",863,"Japanese",6067,"speakers",3727
"864",864,"Korean",6067,"speakers",5274
"865",865,"Mon-Khmer, Cambodian",6067,"speakers",2025
"866",866,"Hmong",6067,"speakers",22902
"867",867,"Thai",6067,"speakers",1101
"868",868,"Laotian",6067,"speakers",3091
"869",869,"Vietnamese",6067,"speakers",22303
"870",870,"Kazakh",6067,"speakers",75
"871",871,"Kirghiz",6067,"speakers",95
"872",872,"Uighur",6067,"speakers",320
"873",873,"Turkish",6067,"speakers",625
"874",874,"Mongolian",6067,"speakers",80
"875",875,"Telugu",6067,"speakers",1620
"876",876,"Kannada",6067,"speakers",570
"877",877,"Malayalam",6067,"speakers",455
"878",878,"Tamil",6067,"speakers",905
"879",879,"Burmese",6067,"speakers",115
"880",880,"Mien",6067,"speakers",6865
"881",881,"Tagalog",6067,"speakers",23426
"882",882,"Indonesian",6067,"speakers",555
"883",883,"Cham",6067,"speakers",40
"884",884,"Malay",6067,"speakers",65
"885",885,"Bisayan",6067,"speakers",410
"886",886,"Sebuano",6067,"speakers",160
"887",887,"Ilocano",6067,"speakers",1075
"888",888,"Pampangan",6067,"speakers",110
"889",889,"Micronesian",6067,"speakers",45
"890",890,"Chamorro",6067,"speakers",315
"891",891,"Kusaiean",6067,"speakers",45
"892",892,"Marshallese",6067,"speakers",225
"893",893,"Palau",6067,"speakers",125
"894",894,"Samoan",6067,"speakers",740
"895",895,"Tongan",6067,"speakers",1245
"896",896,"Fijian",6067,"speakers",1510
"897",897,"Hawaiian",6067,"speakers",75
"898",898,"Navajo",6067,"speakers",77
"899",899,"Kuchin",6067,"speakers",40
"900",900,"Cherokee",6067,"speakers",35
"901",901,"Hungarian",6067,"speakers",178
"902",902,"Arabic",6067,"speakers",4514
"903",903,"Hebrew",6067,"speakers",458
"904",904,"Amharic",6067,"speakers",1355
"905",905,"Cushite",6067,"speakers",80
"906",906,"Swahili",6067,"speakers",475
"907",907,"Bantu",6067,"speakers",125
"908",908,"Fulani",6067,"speakers",20
"909",909,"Kru, Ibo, Yoruba",6067,"speakers",1110
"910",910,"Efik",6067,"speakers",85
"911",911,"African",6067,"speakers",80
"912",912,"Finnish",6067,"speakers",70
"913",913,"Syriac",6067,"speakers",215
"914",914,"Only English",6071,"speakers",1119072
"915",915,"Spanish",6071,"speakers",641165
"916",916,"French",6071,"speakers",2910
"917",917,"Patois",6071,"speakers",15
"918",918,"French Creole",6071,"speakers",333
"919",919,"Italian",6071,"speakers",1515
"920",920,"Portuguese",6071,"speakers",2210
"921",921,"German",6071,"speakers",4245
"922",922,"Yiddish",6071,"speakers",3
"923",923,"Dutch",6071,"speakers",955
"924",924,"Afrikaans",6071,"speakers",55
"925",925,"Frisian",6071,"speakers",65
"926",926,"Swedish",6071,"speakers",220
"927",927,"Danish",6071,"speakers",270
"928",928,"Norwegian",6071,"speakers",85
"929",929,"Greek",6071,"speakers",432
"930",930,"Russian",6071,"speakers",1354
"931",931,"Polish",6071,"speakers",418
"932",932,"Serbocroatian",6071,"speakers",65
"933",933,"Serbian",6071,"speakers",135
"934",934,"Ukrainian",6071,"speakers",20
"935",935,"Slovak",6071,"speakers",30
"936",936,"Bulgarian",6071,"speakers",180
"937",937,"Armenian",6071,"speakers",1533
"938",938,"Persian",6071,"speakers",2730
"939",939,"Hindi",6071,"speakers",2233
"940",940,"Gujarati",6071,"speakers",1933
"941",941,"Urdu",6071,"speakers",1919
"942",942,"India nec3",6071,"speakers",255
"943",943,"Bengali",6071,"speakers",455
"944",944,"Panjabi",6071,"speakers",1920
"945",945,"Marathi",6071,"speakers",345
"946",946,"Nepali",6071,"speakers",55
"947",947,"Sinhalese",6071,"speakers",225
"948",948,"Jamaican Creole",6071,"speakers",55
"949",949,"Krio",6071,"speakers",130
"950",950,"Romanian",6071,"speakers",1320
"951",951,"Irish Gaelic",6071,"speakers",35
"952",952,"Albanian",6071,"speakers",100
"953",953,"Lithuanian",6071,"speakers",20
"954",954,"Latvian",6071,"speakers",55
"955",955,"Pashto",6071,"speakers",85
"956",956,"Chinese",6071,"speakers",11960
"957",957,"Cantonese",6071,"speakers",1975
"958",958,"Mandarin",6071,"speakers",7190
"959",959,"Formosan",6071,"speakers",1400
"960",960,"Japanese",6071,"speakers",2267
"961",961,"Korean",6071,"speakers",11161
"962",962,"Mon-Khmer, Cambodian",6071,"speakers",3689
"963",963,"Hmong",6071,"speakers",439
"964",964,"Thai",6071,"speakers",2290
"965",965,"Laotian",6071,"speakers",673
"966",966,"Vietnamese",6071,"speakers",10549
"967",967,"Turkish",6071,"speakers",190
"968",968,"Telugu",6071,"speakers",640
"969",969,"Kannada",6071,"speakers",145
"970",970,"Malayalam",6071,"speakers",310
"971",971,"Tamil",6071,"speakers",220
"972",972,"Burmese",6071,"speakers",215
"973",973,"Tagalog",6071,"speakers",27154
"974",974,"Indonesian",6071,"speakers",4250
"975",975,"Malay",6071,"speakers",155
"976",976,"Bisayan",6071,"speakers",240
"977",977,"Sebuano",6071,"speakers",280
"978",978,"Ilocano",6071,"speakers",300
"979",979,"Pampangan",6071,"speakers",30
"980",980,"Chamorro",6071,"speakers",145
"981",981,"Marshallese",6071,"speakers",30
"982",982,"Samoan",6071,"speakers",1345
"983",983,"Tongan",6071,"speakers",1350
"984",984,"Hawaiian",6071,"speakers",150
"985",985,"Navajo",6071,"speakers",222
"986",986,"Mohave",6071,"speakers",45
"987",987,"Hungarian",6071,"speakers",330
"988",988,"Arabic",6071,"speakers",10240
"989",989,"Hebrew",6071,"speakers",258
"990",990,"Amharic",6071,"speakers",1360
"991",991,"Cushite",6071,"speakers",70
"992",992,"Swahili",6071,"speakers",405
"993",993,"Bantu",6071,"speakers",540
"994",994,"Gur",6071,"speakers",175
"995",995,"Kru, Ibo, Yoruba",6071,"speakers",2405
"996",996,"Efik",6071,"speakers",35
"997",997,"African",6071,"speakers",55
"998",998,"Finnish",6071,"speakers",80
"999",999,"Basque",6071,"speakers",50
"1000",1000,"Syriac",6071,"speakers",465
"1001",1001,"Oto - Manguen",6071,"speakers",65
"1002",1002,"Only English",6073,"speakers",1835381
"1003",1003,"Spanish",6073,"speakers",725295
"1004",1004,"French",6073,"speakers",9135
"1005",1005,"Patois",6073,"speakers",65
"1006",1006,"Cajun",6073,"speakers",20
"1007",1007,"French Creole",6073,"speakers",720
"1008",1008,"Italian",6073,"speakers",5820
"1009",1009,"Portuguese",6073,"speakers",5280
"1010",1010,"German",6073,"speakers",10935
"1011",1011,"Yiddish",6073,"speakers",251
"1012",1012,"Dutch",6073,"speakers",1860
"1013",1013,"Afrikaans",6073,"speakers",275
"1014",1014,"Swedish",6073,"speakers",1585
"1015",1015,"Danish",6073,"speakers",405
"1016",1016,"Norwegian",6073,"speakers",505
"1017",1017,"Icelandic",6073,"speakers",135
"1018",1018,"Greek",6073,"speakers",1803
"1019",1019,"Russian",6073,"speakers",8813
"1020",1020,"Polish",6073,"speakers",2352
"1021",1021,"Serbocroatian",6073,"speakers",365
"1022",1022,"Croatian",6073,"speakers",455
"1023",1023,"Serbian",6073,"speakers",1795
"1024",1024,"Ukrainian",6073,"speakers",760
"1025",1025,"Czech",6073,"speakers",535
"1026",1026,"Slovak",6073,"speakers",215
"1027",1027,"Bulgarian",6073,"speakers",940
"1028",1028,"Macedonian",6073,"speakers",160
"1029",1029,"Armenian",6073,"speakers",2563
"1030",1030,"Persian",6073,"speakers",14034
"1031",1031,"Hindi",6073,"speakers",6425
"1032",1032,"Gujarati",6073,"speakers",2330
"1033",1033,"Urdu",6073,"speakers",2196
"1034",1034,"India nec3",6073,"speakers",305
"1035",1035,"Bengali",6073,"speakers",850
"1036",1036,"Panjabi",6073,"speakers",1940
"1037",1037,"Marathi",6073,"speakers",945
"1038",1038,"Oriya",6073,"speakers",50
"1039",1039,"Nepali",6073,"speakers",65
"1040",1040,"Sinhalese",6073,"speakers",425
"1041",1041,"Jamaican Creole",6073,"speakers",115
"1042",1042,"Krio",6073,"speakers",45
"1043",1043,"Pidgin",6073,"speakers",55
"1044",1044,"Catalonian",6073,"speakers",70
"1045",1045,"Romanian",6073,"speakers",1055
"1046",1046,"Irish Gaelic",6073,"speakers",355
"1047",1047,"Albanian",6073,"speakers",275
"1048",1048,"Lithuanian",6073,"speakers",240
"1049",1049,"Pashto",6073,"speakers",585
"1050",1050,"Kurdish",6073,"speakers",1485
"1051",1051,"Chinese",6073,"speakers",27495
"1052",1052,"Cantonese",6073,"speakers",4510
"1053",1053,"Mandarin",6073,"speakers",7450
"1054",1054,"Formosan",6073,"speakers",1650
"1055",1055,"Japanese",6073,"speakers",12618
"1056",1056,"Korean",6073,"speakers",13710
"1057",1057,"Mon-Khmer, Cambodian",6073,"speakers",4785
"1058",1058,"Hmong",6073,"speakers",1416
"1059",1059,"Thai",6073,"speakers",2270
"1060",1060,"Laotian",6073,"speakers",5936
"1061",1061,"Vietnamese",6073,"speakers",41959
"1062",1062,"Uighur",6073,"speakers",380
"1063",1063,"Turkish",6073,"speakers",1195
"1064",1064,"Telugu",6073,"speakers",2820
"1065",1065,"Kannada",6073,"speakers",585
"1066",1066,"Malayalam",6073,"speakers",445
"1067",1067,"Tamil",6073,"speakers",1920
"1068",1068,"Tibetan",6073,"speakers",80
"1069",1069,"Burmese",6073,"speakers",470
"1070",1070,"Karen",6073,"speakers",455
"1071",1071,"Mien",6073,"speakers",135
"1072",1072,"Tagalog",6073,"speakers",90197
"1073",1073,"Indonesian",6073,"speakers",1040
"1074",1074,"Malay",6073,"speakers",150
"1075",1075,"Bisayan",6073,"speakers",685
"1076",1076,"Sebuano",6073,"speakers",465
"1077",1077,"Pangasinan",6073,"speakers",160
"1078",1078,"Ilocano",6073,"speakers",2155
"1079",1079,"Bikol",6073,"speakers",65
"1080",1080,"Pampangan",6073,"speakers",145
"1081",1081,"Chamorro",6073,"speakers",1300
"1082",1082,"Marshallese",6073,"speakers",115
"1083",1083,"Samoan",6073,"speakers",2920
"1084",1084,"Tongan",6073,"speakers",245
"1085",1085,"Fijian",6073,"speakers",25
"1086",1086,"Hawaiian",6073,"speakers",265
"1087",1087,"Navajo",6073,"speakers",151
"1088",1088,"Diegueno",6073,"speakers",85
"1089",1089,"Dakota",6073,"speakers",20
"1090",1090,"Keres",6073,"speakers",85
"1091",1091,"Cherokee",6073,"speakers",50
"1092",1092,"Cahuilla",6073,"speakers",25
"1093",1093,"Cupeno",6073,"speakers",10
"1094",1094,"Luiseno",6073,"speakers",20
"1095",1095,"American Indian",6073,"speakers",35
"1096",1096,"Hungarian",6073,"speakers",1266
"1097",1097,"Arabic",6073,"speakers",19624
"1098",1098,"Hebrew",6073,"speakers",1671
"1099",1099,"Amharic",6073,"speakers",3560
"1100",1100,"Berber",6073,"speakers",45
"1101",1101,"Cushite",6073,"speakers",5890
"1102",1102,"Sudanic",6073,"speakers",205
"1103",1103,"Nilotic",6073,"speakers",155
"1104",1104,"Swahili",6073,"speakers",360
